Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),
1,00:00:00,108,2.6,23:05,0,0,,0.20,,,
,00:00:01,108,2.6,23:05,0,0,,0.20,,,
,00:00:02,109,3.4,17:39,0,0,,1.60,,,
,00:00:03,111,3.6,16:40,0,0,,2.80,,,
,00:00:04,115,4.0,15:00,0,0,,4.50,,,
,00:00:05,116,4.2,14:17,0,0,,6.30,,,
,00:00:06,117,4.5,13:20,64,0,,7.90,,,
,00:00:07,117,4.7,12:46,75,0,,9.90,,,
,00:00:08,118,5.1,11:46,84,0,,12.80,,,
,00:00:09,118,5.5,10:55,86,0,,15.91,,,
,00:00:10,119,6.2,09:41,86,0,,19.02,,,
,00:00:11,119,6.9,08:42,86,0,,22.13,,,
,00:00:12,120,7.3,08:13,86,0,,25.24,,,
,00:00:13,120,7.6,07:54,86,0,,28.36,,,
,00:00:14,120,7.8,07:42,86,0,,31.47,,,
,00:00:15,120,7.8,07:42,86,0,,34.58,,,
,00:00:16,121,7.7,07:48,86,0,,37.69,,,
,00:00:17,121,7.8,07:42,86,0,,40.80,,,
,00:00:18,121,7.9,07:36,86,0,,43.91,,,
,00:00:19,120,7.9,07:36,86,0,,47.02,,,
,00:00:20,121,8.0,07:30,86,0,,50.13,,,
,00:00:21,121,8.0,07:30,86,0,,53.24,,,
,00:00:22,121,8.1,07:24,86,0,,56.36,,,
,00:00:23,121,8.1,07:24,87,0,,59.47,,,
,00:00:24,122,8.7,06:54,87,0,,62.58,,,
,00:00:25,122,8.9,06:44,87,0,,65.69,,,
,00:00:26,123,9.4,06:23,87,0,,68.80,,,
,00:00:27,123,9.2,06:31,87,0,,71.91,,,
,00:00:28,123,9.0,06:40,87,0,,75.02,,,
,00:00:29,124,8.5,07:04,87,0,,78.13,,,
,00:00:30,124,8.0,07:30,87,0,,81.24,,,
,00:00:31,124,7.0,08:34,87,0,,84.36,,,
,00:00:32,124,6.6,09:05,87,0,,87.47,,,
,00:00:33,124,6.5,09:14,87,0,,90.58,,,
,00:00:34,124,6.3,09:31,87,0,,93.69,,,
,00:00:35,124,6.5,09:14,87,0,,96.80,,,
,00:00:36,125,6.8,08:49,87,0,,99.91,,,
,00:00:37,125,7.6,07:54,87,0,,103.02,,,
,00:00:38,125,8.1,07:24,85,0,,106.13,,,
,00:00:39,126,8.2,07:19,84,0,,109.24,,,
,00:00:40,127,8.7,06:54,84,0,,112.36,,,
,00:00:41,128,9.3,06:27,84,0,,115.47,,,
,00:00:42,128,9.4,06:23,84,0,,118.58,,,
,00:00:43,129,9.3,06:27,84,0,,121.69,,,
,00:00:44,130,9.6,06:15,85,0,,124.80,,,
,00:00:45,130,9.5,06:19,86,0,,127.91,,,
,00:00:46,131,9.1,06:36,86,0,,131.02,,,
,00:00:47,132,9.3,06:27,85,0,,134.13,,,
,00:00:48,132,9.2,06:31,85,0,,137.24,,,
,00:00:49,133,9.1,06:36,85,0,,140.36,,,
,00:00:50,134,9.3,06:27,86,0,,143.47,,,
,00:00:51,134,9.4,06:23,86,0,,146.58,,,
,00:00:52,135,9.5,06:19,86,0,,149.69,,,
,00:00:53,135,9.6,06:15,86,0,,152.80,,,
,00:00:54,136,9.7,06:11,86,0,,155.91,,,
,00:00:55,136,9.9,06:04,85,0,,159.02,,,
,00:00:56,136,10.0,06:00,85,0,,162.13,,,
,00:00:57,137,10.1,05:56,86,0,,165.24,,,
,00:00:58,137,10.2,05:53,86,33,,168.36,,,
,00:00:59,137,10.3,05:50,86,33,,171.47,,,
,00:01:00,137,10.4,05:46,86,33,,174.58,,,
,00:01:01,137,10.5,05:43,84,33,,177.69,,,
,00:01:02,137,10.6,05:40,84,33,,180.80,,,
,00:01:03,137,10.6,05:40,84,33,,183.91,,,
,00:01:04,138,10.7,05:36,85,33,,187.02,,,
,00:01:05,138,10.8,05:33,86,33,,190.13,,,
,00:01:06,138,10.8,05:33,84,34,,193.24,,,
,00:01:07,138,10.8,05:33,85,34,,196.36,,,
,00:01:08,138,10.8,05:33,84,34,,199.47,,,
,00:01:09,138,10.9,05:30,84,34,,202.58,,,
,00:01:10,138,11.0,05:27,84,34,,205.69,,,
,00:01:11,139,11.0,05:27,84,34,,208.80,,,
,00:01:12,139,11.0,05:27,85,34,,211.91,,,
,00:01:13,139,11.0,05:27,86,34,,215.02,,,
,00:01:14,139,11.0,05:27,86,34,,218.13,,,
,00:01:15,140,11.0,05:27,85,34,,221.24,,,
,00:01:16,140,10.9,05:30,84,34,,224.36,,,
,00:01:17,140,10.9,05:30,84,34,,227.47,,,
,00:01:18,140,10.8,05:33,84,34,,230.58,,,
,00:01:19,141,10.8,05:33,85,34,,233.69,,,
,00:01:20,140,10.7,05:36,86,34,,236.80,,,
,00:01:21,141,10.7,05:36,86,34,,239.91,,,
,00:01:22,140,10.7,05:36,86,35,,243.02,,,
,00:01:23,140,10.7,05:36,86,35,,246.13,,,
,00:01:24,140,10.6,05:40,86,35,,249.24,,,
,00:01:25,140,10.6,05:40,86,35,,252.36,,,
,00:01:26,141,10.6,05:40,86,36,,255.47,,,
,00:01:27,141,10.6,05:40,86,36,,258.58,,,
,00:01:28,141,10.6,05:40,86,37,,261.69,,,
,00:01:29,141,10.6,05:40,86,37,,264.80,,,
,00:01:30,141,10.5,05:43,86,37,,267.91,,,
,00:01:31,142,10.5,05:43,84,37,,271.02,,,
,00:01:32,142,10.5,05:43,84,37,,274.13,,,
,00:01:33,142,10.4,05:46,84,37,,277.24,,,
,00:01:34,142,10.4,05:46,84,37,,280.36,,,
,00:01:35,142,10.4,05:46,84,37,,283.47,,,
,00:01:36,143,10.4,05:46,84,37,,286.30,,,
,00:01:37,143,10.5,05:43,84,37,,288.80,,,
,00:01:38,144,10.5,05:43,84,37,,291.50,,,
,00:01:39,144,10.5,05:43,86,37,,294.61,,,
,00:01:40,144,10.6,05:40,86,37,,297.72,,,
,00:01:41,145,10.6,05:40,86,37,,300.83,,,
,00:01:42,145,10.7,05:36,86,38,,303.94,,,
,00:01:43,145,10.7,05:36,86,38,,307.06,,,
,00:01:44,146,10.8,05:33,85,38,,310.17,,,
,00:01:45,146,10.8,05:33,84,38,,313.28,,,
,00:01:46,147,10.9,05:30,84,38,,316.39,,,
,00:01:47,147,10.9,05:30,85,38,,319.50,,,
,00:01:48,147,10.9,05:30,84,39,,322.61,,,
,00:01:49,148,11.0,05:27,85,39,,325.72,,,
,00:01:50,147,11.0,05:27,84,39,,328.83,,,
,00:01:51,148,11.0,05:27,84,39,,331.94,,,
,00:01:52,148,11.0,05:27,84,40,,335.06,,,
,00:01:53,148,11.1,05:24,84,40,,338.17,,,
,00:01:54,148,11.1,05:24,84,40,,341.28,,,
,00:01:55,148,11.1,05:24,85,40,,344.39,,,
,00:01:56,148,11.1,05:24,86,41,,347.50,,,
,00:01:57,148,11.1,05:24,86,41,,350.61,,,
,00:01:58,147,11.1,05:24,86,42,,353.72,,,
,00:01:59,147,11.1,05:24,86,42,,356.83,,,
,00:02:00,147,11.1,05:24,86,43,,359.94,,,
,00:02:01,147,11.1,05:24,86,43,,363.06,,,
,00:02:02,147,11.2,05:21,86,43,,366.17,,,
,00:02:03,146,11.2,05:21,86,43,,369.28,,,
,00:02:04,146,11.2,05:21,85,44,,372.39,,,
,00:02:05,146,11.1,05:24,84,44,,375.50,,,
,00:02:06,146,11.1,05:24,84,45,,378.61,,,
,00:02:07,146,11.2,05:21,84,45,,381.72,,,
,00:02:08,145,11.2,05:21,85,45,,384.83,,,
,00:02:09,145,11.2,05:21,85,45,,387.94,,,
,00:02:10,145,11.1,05:24,84,46,,391.06,,,
,00:02:11,145,11.1,05:24,84,46,,394.17,,,
,00:02:12,144,11.1,05:24,84,46,,397.28,,,
,00:02:13,144,11.0,05:27,84,46,,400.39,,,
,00:02:14,143,11.0,05:27,84,46,,402.50,,,
,00:02:15,143,10.9,05:30,84,46,,404.10,,,
,00:02:16,143,10.9,05:30,84,46,,405.50,,,
,00:02:17,143,10.8,05:33,84,46,,407.10,,,
,00:02:18,142,10.7,05:36,84,46,,408.80,,,
,00:02:19,142,10.7,05:36,84,46,,410.00,,,
,00:02:20,142,10.6,05:40,83,46,,411.10,,,
,00:02:21,142,10.5,05:43,82,46,,412.50,,,
,00:02:22,142,10.3,05:50,82,47,,414.20,,,
,00:02:23,142,10.2,05:53,82,47,,415.90,,,
,00:02:24,142,10.1,05:56,83,47,,417.00,,,
,00:02:25,141,10.0,06:00,83,47,,417.50,,,
,00:02:26,141,9.9,06:04,85,47,,418.00,,,
,00:02:27,141,9.8,06:07,86,47,,418.80,,,
,00:02:28,141,9.7,06:11,85,47,,419.90,,,
,00:02:29,141,9.6,06:15,84,47,,421.10,,,
,00:02:30,141,9.5,06:19,84,48,,422.90,,,
,00:02:31,141,9.4,06:23,84,48,,425.20,,,
,00:02:32,141,9.3,06:27,84,48,,427.70,,,
,00:02:33,141,9.3,06:27,84,48,,430.30,,,
,00:02:34,141,9.2,06:31,84,48,,432.90,,,
,00:02:35,141,9.2,06:31,84,48,,435.50,,,
,00:02:36,141,9.2,06:31,84,48,,438.40,,,
,00:02:37,141,9.2,06:31,83,48,,440.90,,,
,00:02:38,141,9.2,06:31,82,48,,443.40,,,
,00:02:39,141,9.1,06:36,81,48,,445.70,,,
,00:02:40,141,9.1,06:36,79,49,,448.10,,,
